case_id,abm,model_id,provider,model,evidence_mode,summarization_mode,text_source_mode,prompt_variant,enabled_style_features,summarizers,repetition,request_count,status,failed_plot_indices,error_codes,context_prompt_path
milk_consumption::mistral_medium_debug::table::t5::role+example::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,t5,summary_only,role+example,role|example,t5,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+example.txt
milk_consumption::mistral_medium_debug::table::t5::role+insights::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,t5,summary_only,role+insights,role|insights,t5,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+insights.txt
milk_consumption::mistral_medium_debug::table::t5::role+insights::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,t5,summary_only,role+insights,role|insights,t5,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+insights.txt
milk_consumption::mistral_medium_debug::table::t5::role+insights::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,t5,summary_only,role+insights,role|insights,t5,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+insights.txt
milk_consumption::mistral_medium_debug::table::t5::insights+example::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,t5,summary_only,insights+example,insights|example,t5,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights+example.txt
milk_consumption::mistral_medium_debug::table::t5::insights+example::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,t5,summary_only,insights+example,insights|example,t5,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights+example.txt
milk_consumption::mistral_medium_debug::table::t5::insights+example::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,t5,summary_only,insights+example,insights|example,t5,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights+example.txt
milk_consumption::mistral_medium_debug::table::t5::all_three::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,t5,summary_only,all_three,role|insights|example,t5,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/all_three.txt
milk_consumption::mistral_medium_debug::table::t5::all_three::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,t5,summary_only,all_three,role|insights|example,t5,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/all_three.txt
milk_consumption::mistral_medium_debug::table::t5::all_three::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,t5,summary_only,all_three,role|insights|example,t5,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/all_three.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::none::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,none,,longformer_ext,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/none.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::none::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,none,,longformer_ext,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/none.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::none::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,none,,longformer_ext,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/none.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::role::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::role::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::role::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role,role,longformer_ext,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::insights::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::insights::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::insights::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights,insights,longformer_ext,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::example::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,example,example,longformer_ext,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/example.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::example::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,example,example,longformer_ext,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/example.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::example::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,example,example,longformer_ext,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/example.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::role+example::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role+example,role|example,longformer_ext,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+example.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::role+example::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role+example,role|example,longformer_ext,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+example.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::role+example::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role+example,role|example,longformer_ext,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+example.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::role+insights::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role+insights,role|insights,longformer_ext,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+insights.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::role+insights::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role+insights,role|insights,longformer_ext,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+insights.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::role+insights::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,role+insights,role|insights,longformer_ext,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+insights.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::insights+example::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights+example,insights|example,longformer_ext,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights+example.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::insights+example::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights+example,insights|example,longformer_ext,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights+example.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::insights+example::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,insights+example,insights|example,longformer_ext,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights+example.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::all_three::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,all_three,role|insights|example,longformer_ext,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/all_three.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::all_three::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,all_three,role|insights|example,longformer_ext,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/all_three.txt
milk_consumption::mistral_medium_debug::table::longformer_ext::all_three::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,table,longformer_ext,summary_only,all_three,role|insights|example,longformer_ext,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/all_three.txt
milk_consumption::mistral_medium_debug::plot+table::none::none::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,none,,,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/none.txt
milk_consumption::mistral_medium_debug::plot+table::none::none::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,none,,,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/none.txt
milk_consumption::mistral_medium_debug::plot+table::none::none::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,none,,,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/none.txt
milk_consumption::mistral_medium_debug::plot+table::none::role::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,role,role,,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role.txt
milk_consumption::mistral_medium_debug::plot+table::none::role::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,role,role,,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role.txt
milk_consumption::mistral_medium_debug::plot+table::none::role::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,role,role,,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role.txt
milk_consumption::mistral_medium_debug::plot+table::none::insights::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,insights,insights,,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights.txt
milk_consumption::mistral_medium_debug::plot+table::none::insights::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,insights,insights,,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights.txt
milk_consumption::mistral_medium_debug::plot+table::none::insights::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,insights,insights,,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights.txt
milk_consumption::mistral_medium_debug::plot+table::none::example::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,example,example,,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/example.txt
milk_consumption::mistral_medium_debug::plot+table::none::example::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,example,example,,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/example.txt
milk_consumption::mistral_medium_debug::plot+table::none::example::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,example,example,,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/example.txt
milk_consumption::mistral_medium_debug::plot+table::none::role+example::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,role+example,role|example,,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+example.txt
milk_consumption::mistral_medium_debug::plot+table::none::role+example::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,role+example,role|example,,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+example.txt
milk_consumption::mistral_medium_debug::plot+table::none::role+example::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,role+example,role|example,,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+example.txt
milk_consumption::mistral_medium_debug::plot+table::none::role+insights::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,role+insights,role|insights,,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+insights.txt
milk_consumption::mistral_medium_debug::plot+table::none::role+insights::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,role+insights,role|insights,,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+insights.txt
milk_consumption::mistral_medium_debug::plot+table::none::role+insights::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,role+insights,role|insights,,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+insights.txt
milk_consumption::mistral_medium_debug::plot+table::none::insights+example::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,insights+example,insights|example,,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights+example.txt
milk_consumption::mistral_medium_debug::plot+table::none::insights+example::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,insights+example,insights|example,,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights+example.txt
milk_consumption::mistral_medium_debug::plot+table::none::insights+example::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,insights+example,insights|example,,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights+example.txt
milk_consumption::mistral_medium_debug::plot+table::none::all_three::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,all_three,role|insights|example,,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/all_three.txt
milk_consumption::mistral_medium_debug::plot+table::none::all_three::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,all_three,role|insights|example,,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/all_three.txt
milk_consumption::mistral_medium_debug::plot+table::none::all_three::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,none,full_text_only,all_three,role|insights|example,,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/all_three.txt
milk_consumption::mistral_medium_debug::plot+table::bart::none::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,none,,bart,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/none.txt
milk_consumption::mistral_medium_debug::plot+table::bart::none::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,none,,bart,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/none.txt
milk_consumption::mistral_medium_debug::plot+table::bart::none::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,none,,bart,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/none.txt
milk_consumption::mistral_medium_debug::plot+table::bart::role::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,role,role,bart,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role.txt
milk_consumption::mistral_medium_debug::plot+table::bart::role::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,role,role,bart,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role.txt
milk_consumption::mistral_medium_debug::plot+table::bart::role::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,role,role,bart,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role.txt
milk_consumption::mistral_medium_debug::plot+table::bart::insights::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,insights,insights,bart,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights.txt
milk_consumption::mistral_medium_debug::plot+table::bart::insights::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,insights,insights,bart,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights.txt
milk_consumption::mistral_medium_debug::plot+table::bart::insights::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,insights,insights,bart,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights.txt
milk_consumption::mistral_medium_debug::plot+table::bart::example::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,example,example,bart,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/example.txt
milk_consumption::mistral_medium_debug::plot+table::bart::example::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,example,example,bart,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/example.txt
milk_consumption::mistral_medium_debug::plot+table::bart::example::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,example,example,bart,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/example.txt
milk_consumption::mistral_medium_debug::plot+table::bart::role+example::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,role+example,role|example,bart,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+example.txt
milk_consumption::mistral_medium_debug::plot+table::bart::role+example::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,role+example,role|example,bart,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+example.txt
milk_consumption::mistral_medium_debug::plot+table::bart::role+example::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,role+example,role|example,bart,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+example.txt
milk_consumption::mistral_medium_debug::plot+table::bart::role+insights::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,role+insights,role|insights,bart,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+insights.txt
milk_consumption::mistral_medium_debug::plot+table::bart::role+insights::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,role+insights,role|insights,bart,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+insights.txt
milk_consumption::mistral_medium_debug::plot+table::bart::role+insights::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,role+insights,role|insights,bart,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/role+insights.txt
milk_consumption::mistral_medium_debug::plot+table::bart::insights+example::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,insights+example,insights|example,bart,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights+example.txt
milk_consumption::mistral_medium_debug::plot+table::bart::insights+example::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,insights+example,insights|example,bart,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights+example.txt
milk_consumption::mistral_medium_debug::plot+table::bart::insights+example::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,insights+example,insights|example,bart,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/insights+example.txt
milk_consumption::mistral_medium_debug::plot+table::bart::all_three::rep1,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,all_three,role|insights|example,bart,1,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/all_three.txt
milk_consumption::mistral_medium_debug::plot+table::bart::all_three::rep2,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,all_three,role|insights|example,bart,2,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/all_three.txt
milk_consumption::mistral_medium_debug::plot+table::bart::all_three::rep3,milk_consumption,mistral_medium_debug,mistral,mistral-medium-latest,plot+table,bart,summary_only,all_three,role|insights|example,bart,3,13,ok,,,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/milk_consumption/03_prompts/context/all_three.txt
